student_id,class_id,attendance_rate,participation_rate,correctness_rate,semantic_score,engagement_score,consistency_score,response_time,recent_activity_count,xp,level,badges_count,streak,weak_concepts_count,risk_label
stu_00214,class_023,0.0,34.2,47.92,48.52,25.05,34.89,57.76,2.0,665.0,3.0,1.0,4.0,3.0,high
stu_00215,class_009,83.59,80.99,74.97,72.2,79.05,82.32,16.05,8.0,1660.0,7.0,,16.0,0.0,low
stu_00216,class_020,95.83,76.43,72.98,85.13,88.17,94.13,27.05,13.0,1833.0,8.0,4.0,14.0,0.0,low
stu_00217,class_018,44.69,81.73,61.64,64.19,55.11,18.93,50.43,1.0,1723.0,7.0,3.0,2.0,1.0,medium
stu_00218,class_015,82.22,73.1,80.83,97.81,85.52,96.6,19.94,18.0,1749.0,7.0,5.0,16.0,1.0,low
stu_00219,class_034,78.84,62.49,66.64,64.01,63.16,56.56,88.38,2.0,1286.0,6.0,1.0,5.0,0.0,medium
stu_00220,class_019,80.75,100.0,94.56,92.54,93.35,93.17,27.88,11.0,2076.0,9.0,6.0,10.0,0.0,low
stu_00221,class_003,92.12,85.92,98.51,100.0,90.76,84.51,18.04,16.0,1845.0,8.0,4.0,17.0,0.0,low
stu_00222,class_010,98.23,76.84,69.72,66.67,80.7,98.27,28.85,4.0,1455.0,6.0,3.0,6.0,3.0,medium
stu_00223,class_029,52.19,64.82,45.63,40.12,53.58,35.35,34.05,2.0,1336.0,6.0,3.0,0.0,1.0,medium
stu_00224,class_013,53.73,29.66,49.56,47.56,42.69,20.87,108.4,4.0,769.0,4.0,1.0,1.0,2.0,high
stu_00225,class_034,44.96,62.98,78.93,72.05,54.61,38.76,50.84,3.0,1207.0,5.0,2.0,6.0,4.0,medium
stu_00226,class_010,19.7,22.86,29.45,19.27,22.65,13.76,24.45,2.0,268.0,2.0,0.0,0.0,2.0,high
stu_00227,class_022,93.72,97.77,97.36,100.0,96.28,80.11,21.87,13.0,2201.0,9.0,5.0,19.0,0.0,low
stu_00228,class_027,45.6,64.46,77.04,69.05,61.55,77.86,44.5,4.0,1202.0,5.0,1.0,5.0,3.0,medium
stu_00229,class_011,55.95,45.49,71.11,60.38,56.78,52.78,64.15,8.0,1295.0,6.0,1.0,12.0,2.0,medium
stu_00230,class_007,25.53,54.58,36.36,42.93,36.54,19.78,47.26,4.0,1085.0,5.0,1.0,6.0,2.0,high
stu_00231,class_021,61.91,78.39,89.35,78.39,76.66,93.29,28.49,16.0,2080.0,9.0,4.0,28.0,0.0,low
stu_00232,class_001,31.34,54.26,61.91,59.58,45.58,52.55,34.41,1.0,1114.0,5.0,2.0,3.0,1.0,medium
stu_00233,class_035,36.87,52.18,62.2,63.64,52.85,80.05,26.85,9.0,1170.0,5.0,1.0,17.0,2.0,medium
stu_00234,class_040,62.03,53.14,55.8,45.04,53.96,48.48,24.58,3.0,962.0,4.0,1.0,0.0,0.0,medium
stu_00235,class_030,67.28,36.53,59.74,72.01,57.12,54.41,75.8,3.0,622.0,3.0,0.0,2.0,0.0,medium
stu_00236,class_031,55.95,50.83,38.2,33.75,52.08,50.19,55.26,5.0,1107.0,5.0,2.0,6.0,1.0,medium
stu_00237,class_033,98.8,84.54,61.64,63.94,87.04,76.44,24.19,18.0,1822.0,8.0,3.0,11.0,0.0,low
stu_00238,class_019,67.35,47.31,62.19,52.77,54.86,9.5,34.09,0.0,1236.0,5.0,1.0,0.0,1.0,medium
stu_00239,class_020,38.94,23.04,54.39,58.75,36.8,48.79,82.19,3.0,239.0,1.0,1.0,6.0,2.0,medium
stu_00240,class_021,89.02,77.84,,70.81,88.95,96.0,17.32,10.0,1714.0,7.0,4.0,8.0,1.0,low
stu_00241,class_005,74.7,60.56,84.05,79.84,74.7,88.49,28.11,12.0,1585.0,7.0,4.0,0.0,,low
stu_00242,class_021,100.0,88.96,87.61,75.85,94.4,79.45,24.49,16.0,1894.0,8.0,5.0,21.0,1.0,low
stu_00243,class_021,79.94,100.0,89.94,85.34,93.36,73.97,22.87,15.0,2264.0,10.0,5.0,19.0,0.0,low
stu_00244,class_016,80.48,63.41,100.0,100.0,83.92,85.78,15.62,13.0,1333.0,6.0,5.0,20.0,0.0,low
stu_00245,class_007,49.28,32.85,76.71,64.92,41.73,9.6,74.64,0.0,865.0,4.0,2.0,0.0,4.0,high
stu_00246,class_006,52.52,31.0,78.22,83.9,54.43,36.54,19.66,6.0,555.0,3.0,0.0,5.0,1.0,medium
stu_00247,class_008,84.85,83.98,80.66,90.13,82.44,92.94,36.67,15.0,1848.0,8.0,4.0,11.0,1.0,low
stu_00248,class_025,41.81,40.26,58.87,48.02,47.82,48.73,34.03,3.0,843.0,4.0,2.0,5.0,3.0,high
stu_00249,class_001,87.1,59.46,69.63,75.34,69.86,53.84,34.89,5.0,892.0,4.0,2.0,8.0,2.0,medium
stu_00250,class_006,72.42,52.29,99.92,100.0,69.28,62.25,68.38,3.0,1164.0,5.0,2.0,1.0,1.0,medium
stu_00251,class_024,62.02,67.29,32.32,18.0,54.31,28.79,86.42,7.0,1505.0,,3.0,2.0,2.0,medium
stu_00252,class_022,22.9,38.79,24.26,31.11,27.7,34.28,56.37,0.0,809.0,4.0,1.0,0.0,4.0,high
stu_00253,class_013,85.43,79.64,78.77,77.02,82.26,76.98,45.46,13.0,1717.0,7.0,3.0,12.0,0.0,low
stu_00254,class_036,55.28,62.22,83.3,84.51,59.23,49.5,100.6,,1094.0,5.0,2.0,0.0,3.0,medium
stu_00255,class_027,77.23,28.72,75.39,72.33,64.93,47.24,40.22,10.0,826.0,4.0,1.0,14.0,2.0,medium
stu_00256,class_002,52.65,48.22,40.35,45.22,38.37,18.6,32.95,0.0,946.0,4.0,2.0,0.0,6.0,high
stu_00257,class_023,95.18,92.32,88.89,84.61,79.46,35.81,39.34,0.0,2296.0,10.0,5.0,0.0,0.0,low
stu_00258,class_026,48.78,52.11,36.27,35.91,46.61,72.49,76.34,2.0,1065.0,5.0,2.0,3.0,0.0,medium
stu_00259,class_025,36.97,31.1,76.88,74.29,37.77,9.86,44.58,1.0,526.0,3.0,1.0,0.0,1.0,high
stu_00260,class_039,33.55,31.86,82.76,83.86,49.05,21.29,39.72,1.0,634.0,3.0,1.0,4.0,3.0,high
stu_00261,class_020,43.71,39.82,30.78,23.14,38.64,0.0,38.72,2.0,764.0,4.0,2.0,3.0,5.0,high
stu_00262,class_007,82.28,67.94,73.86,55.78,74.99,73.3,44.41,5.0,1399.0,6.0,3.0,3.0,0.0,low
stu_00263,class_005,19.48,67.14,51.85,65.48,44.01,38.33,24.3,2.0,883.0,4.0,1.0,0.0,5.0,high
stu_00264,class_022,83.46,74.82,29.65,24.9,61.48,35.51,46.71,3.0,1048.0,5.0,1.0,2.0,6.0,medium
stu_00265,class_029,87.04,72.12,82.95,82.38,83.76,85.57,18.09,15.0,1548.0,7.0,4.0,26.0,0.0,low
stu_00266,class_023,45.24,56.09,86.73,82.36,64.22,66.2,18.87,9.0,901.0,4.0,2.0,10.0,0.0,medium
stu_00267,class_015,49.88,59.73,47.18,49.8,56.33,74.78,70.44,7.0,1204.0,5.0,1.0,13.0,1.0,medium
stu_00268,class_019,94.05,96.32,69.41,68.71,83.81,86.67,42.19,14.0,1784.0,8.0,3.0,17.0,0.0,low
stu_00269,class_003,89.2,74.52,82.7,89.39,84.33,72.3,31.99,11.0,1648.0,7.0,5.0,18.0,0.0,low
stu_00270,class_016,70.89,91.05,86.75,82.78,79.21,94.39,28.95,10.0,1863.0,8.0,4.0,15.0,0.0,low
stu_00271,class_012,81.39,56.1,50.58,57.13,56.76,22.17,28.04,2.0,1077.0,5.0,3.0,0.0,3.0,medium
stu_00272,class_028,96.8,80.62,81.15,84.96,87.68,79.65,24.37,14.0,1894.0,8.0,4.0,27.0,0.0,low
stu_00273,class_038,91.96,76.55,81.16,,85.45,88.14,29.07,6.0,1345.0,6.0,,9.0,0.0,low
stu_00274,class_019,,100.0,93.19,95.25,83.38,83.65,21.32,15.0,2291.0,10.0,4.0,22.0,2.0,low
stu_00275,class_040,30.46,9.06,23.22,14.27,24.06,39.45,101.44,3.0,225.0,1.0,0.0,6.0,1.0,high
stu_00276,class_008,17.94,14.67,43.64,42.07,20.59,20.46,46.9,0.0,244.0,1.0,0.0,0.0,5.0,high
stu_00277,class_010,88.2,87.44,91.6,,86.97,76.21,8.96,14.0,1860.0,8.0,4.0,15.0,1.0,low
stu_00278,class_035,82.08,56.91,80.44,73.98,69.83,43.02,51.15,5.0,987.0,4.0,3.0,4.0,2.0,medium
stu_00279,class_001,71.34,63.95,90.59,85.66,70.79,73.04,12.19,6.0,1285.0,6.0,2.0,8.0,2.0,medium
stu_00280,class_005,81.93,85.06,83.0,72.87,88.36,100.0,12.08,17.0,1995.0,8.0,5.0,32.0,0.0,low
stu_00281,class_012,77.48,48.77,91.42,95.53,72.25,68.29,31.63,9.0,1317.0,6.0,3.0,18.0,0.0,medium
stu_00282,class_007,22.09,45.64,41.12,54.53,34.09,40.39,69.64,0.0,908.0,4.0,2.0,0.0,2.0,high
stu_00283,class_012,37.69,61.67,88.86,67.43,58.4,80.39,95.64,1.0,1352.0,6.0,3.0,0.0,0.0,medium
stu_00284,class_038,93.4,70.99,95.79,100.0,89.41,72.08,41.9,8.0,1459.0,6.0,4.0,17.0,0.0,low
stu_00285,class_028,36.11,42.35,58.09,65.19,38.59,13.93,74.9,2.0,938.0,4.0,1.0,3.0,6.0,high
stu_00286,class_026,19.74,22.26,64.13,70.8,33.48,63.71,26.74,0.0,434.0,2.0,0.0,2.0,3.0,high
stu_00287,class_001,90.74,67.43,90.39,88.42,84.39,79.21,43.4,17.0,1939.0,8.0,4.0,14.0,0.0,low
stu_00288,class_023,90.78,100.0,90.41,,82.82,41.18,16.58,0.0,1865.0,8.0,4.0,0.0,0.0,low
stu_00289,class_025,83.33,85.65,87.44,82.99,85.54,83.63,17.71,11.0,1794.0,8.0,5.0,15.0,0.0,low
stu_00290,class_010,54.92,100.0,57.89,58.86,64.22,60.53,53.42,2.0,1953.0,8.0,3.0,3.0,3.0,medium
stu_00291,class_009,85.55,76.28,67.38,62.03,75.16,55.16,,9.0,1574.0,7.0,3.0,8.0,0.0,low
stu_00292,class_014,37.07,4.86,6.15,0.0,14.61,0.0,29.01,0.0,109.0,1.0,1.0,2.0,2.0,high
stu_00293,class_017,39.89,83.38,80.15,74.12,62.99,22.04,24.22,8.0,1632.0,7.0,3.0,8.0,1.0,medium
stu_00294,class_040,37.9,25.31,51.57,43.14,37.05,27.44,61.94,3.0,526.0,3.0,0.0,0.0,3.0,high
stu_00295,class_032,64.02,88.73,94.22,100.0,77.7,68.57,23.91,10.0,1676.0,7.0,3.0,7.0,0.0,low
stu_00296,class_024,34.89,25.14,,34.95,42.0,65.25,28.83,6.0,767.0,4.0,1.0,5.0,1.0,medium
stu_00297,class_013,64.91,58.51,74.24,56.4,58.49,32.92,33.37,2.0,1226.0,5.0,1.0,0.0,2.0,high
stu_00298,class_012,84.21,76.83,99.55,100.0,88.7,71.81,18.28,7.0,1731.0,7.0,4.0,8.0,0.0,low
stu_00299,class_010,39.46,20.46,19.41,25.64,30.64,36.36,46.63,4.0,482.0,2.0,0.0,9.0,3.0,high
stu_00300,class_040,87.52,83.74,76.56,85.14,84.8,100.0,49.86,16.0,1781.0,8.0,3.0,31.0,0.0,low
stu_00301,class_023,70.12,52.51,75.26,72.09,64.39,77.47,22.22,8.0,1256.0,6.0,1.0,13.0,3.0,medium
stu_00302,class_028,82.99,85.41,78.77,76.95,82.12,80.38,13.25,6.0,1609.0,7.0,4.0,9.0,1.0,low
stu_00303,class_022,95.67,91.3,83.88,78.03,94.21,86.94,26.85,13.0,1949.0,8.0,4.0,12.0,0.0,low
stu_00304,class_031,78.93,100.0,98.72,97.71,86.06,73.59,24.37,15.0,2146.0,9.0,5.0,12.0,0.0,low
stu_00305,class_007,77.66,89.39,60.0,60.46,75.94,72.43,32.31,14.0,1973.0,8.0,4.0,12.0,6.0,low
stu_00306,class_014,71.66,49.88,74.61,80.79,58.71,5.14,17.0,3.0,934.0,4.0,2.0,1.0,2.0,medium
stu_00307,class_026,88.47,84.87,92.5,100.0,86.59,62.66,30.08,12.0,1770.0,8.0,4.0,20.0,0.0,low
stu_00308,class_004,62.53,73.64,62.08,66.06,66.46,66.79,43.86,10.0,1714.0,7.0,3.0,9.0,3.0,medium
stu_00309,class_039,81.4,91.45,92.23,100.0,90.33,74.2,33.95,11.0,1746.0,7.0,4.0,12.0,0.0,low
stu_00310,class_009,77.92,74.3,100.0,96.75,82.69,65.82,39.78,15.0,1735.0,7.0,3.0,16.0,0.0,low
stu_00311,class_022,54.97,80.06,69.65,70.27,60.07,40.61,19.15,2.0,1649.0,7.0,2.0,1.0,0.0,medium
stu_00312,class_019,29.83,45.31,29.68,43.65,34.07,44.9,60.36,0.0,929.0,4.0,2.0,1.0,5.0,high
stu_00313,class_010,53.15,20.77,47.48,42.96,45.95,48.86,49.82,10.0,625.0,3.0,0.0,10.0,1.0,medium
stu_00314,class_028,53.15,48.79,65.99,70.09,58.61,62.31,41.01,7.0,1085.0,5.0,1.0,11.0,2.0,medium
stu_00315,class_002,59.92,35.16,58.97,59.69,53.51,75.79,23.37,4.0,788.0,4.0,1.0,5.0,4.0,medium
stu_00316,class_031,20.19,16.12,46.43,40.51,24.2,14.33,113.0,4.0,437.0,2.0,1.0,5.0,6.0,high
stu_00317,class_030,79.12,73.36,84.44,88.0,73.56,75.25,22.15,7.0,1401.0,6.0,4.0,8.0,0.0,low
stu_00318,class_025,78.65,92.88,86.59,90.77,75.46,44.93,25.9,4.0,1848.0,8.0,3.0,2.0,0.0,medium
stu_00319,class_028,70.14,86.38,92.7,100.0,86.28,80.75,20.1,15.0,1919.0,8.0,4.0,18.0,0.0,low
stu_00320,class_038,87.76,76.51,77.35,91.47,78.21,67.11,17.4,7.0,1515.0,7.0,3.0,3.0,2.0,low
stu_00321,class_024,90.99,86.27,94.27,100.0,93.7,90.9,31.47,17.0,2096.0,9.0,5.0,32.0,0.0,low
stu_00322,class_025,90.24,55.9,73.25,60.29,69.62,32.0,50.73,1.0,1036.0,5.0,2.0,0.0,4.0,medium
stu_00323,class_027,74.8,63.76,44.01,44.24,56.13,40.68,27.71,2.0,1019.0,5.0,1.0,3.0,0.0,medium
stu_00324,class_011,83.51,59.79,50.06,65.76,65.89,68.84,20.45,9.0,1538.0,7.0,2.0,17.0,7.0,medium
stu_00325,class_007,,54.98,86.29,83.04,82.26,93.46,16.01,16.0,1380.0,6.0,4.0,13.0,1.0,low
stu_00326,class_034,76.32,100.0,82.8,82.3,86.63,61.44,39.45,11.0,2187.0,9.0,4.0,20.0,0.0,low
stu_00327,class_033,28.0,22.45,13.18,20.12,16.67,0.0,33.41,0.0,614.0,3.0,0.0,0.0,1.0,high
stu_00328,class_026,88.47,50.36,67.51,78.19,72.22,91.89,21.9,14.0,1122.0,5.0,2.0,14.0,0.0,low
stu_00329,class_019,47.08,54.3,57.96,52.62,47.23,20.43,18.82,0.0,1223.0,5.0,1.0,0.0,2.0,medium
stu_00330,class_023,74.14,77.18,83.42,97.8,77.77,70.68,27.48,18.0,1961.0,8.0,4.0,30.0,0.0,low
stu_00331,class_020,80.05,56.86,41.79,52.68,57.95,46.0,49.54,0.0,1218.0,5.0,3.0,0.0,3.0,medium
stu_00332,class_020,100.0,73.72,94.07,93.93,90.92,84.52,28.43,0.0,1722.0,7.0,5.0,16.0,0.0,low
stu_00333,class_011,79.29,83.32,89.32,100.0,80.77,92.24,17.74,5.0,1828.0,8.0,3.0,7.0,0.0,low
stu_00334,class_014,47.91,37.14,59.71,59.57,45.8,40.26,33.66,1.0,677.0,3.0,1.0,2.0,1.0,medium
stu_00335,class_031,94.53,75.63,93.02,93.27,84.8,71.69,24.07,6.0,1597.0,7.0,5.0,14.0,0.0,low
stu_00336,class_025,87.1,84.27,91.8,88.23,90.26,83.24,23.52,17.0,1870.0,8.0,4.0,18.0,2.0,low
stu_00337,class_019,91.38,84.97,84.45,79.44,73.94,16.64,22.67,0.0,1980.0,8.0,5.0,0.0,0.0,low
stu_00338,class_005,79.29,97.24,77.67,72.56,82.55,91.84,58.71,13.0,2171.0,9.0,4.0,15.0,1.0,low
stu_00339,class_032,0.0,32.84,20.25,17.19,18.71,27.55,36.38,4.0,683.0,3.0,1.0,7.0,4.0,high
stu_00340,class_013,77.2,77.72,78.56,65.66,75.19,83.81,28.24,18.0,1897.0,8.0,3.0,22.0,0.0,low
stu_00341,class_034,73.69,74.45,78.75,83.23,79.58,93.1,49.65,6.0,1438.0,6.0,3.0,3.0,1.0,low
stu_00342,class_016,71.81,41.98,75.54,32.01,64.79,88.38,44.25,8.0,3688.0,14.0,9.0,20.0,2.0,medium
stu_00343,class_036,71.49,94.05,76.18,63.34,80.73,70.01,25.83,10.0,2080.0,9.0,3.0,6.0,0.0,low
stu_00344,class_040,69.75,79.09,50.09,50.09,60.91,50.14,30.03,8.0,1404.0,6.0,2.0,7.0,2.0,medium
stu_00345,class_023,81.95,68.67,80.24,86.17,80.1,84.14,47.29,11.0,1580.0,7.0,5.0,21.0,0.0,low
stu_00346,class_032,95.75,84.24,88.33,90.38,89.57,86.3,30.99,7.0,1636.0,7.0,4.0,3.0,1.0,low
stu_00347,class_014,87.24,67.7,86.57,90.09,82.14,78.75,21.35,16.0,1713.0,7.0,4.0,29.0,0.0,low
stu_00348,class_032,87.39,91.74,85.61,80.6,87.9,83.15,21.98,17.0,2280.0,10.0,5.0,18.0,0.0,low
stu_00349,class_005,88.92,,75.29,76.03,82.24,48.54,29.81,0.0,1809.0,8.0,3.0,0.0,0.0,low
stu_00350,class_021,37.7,42.18,77.34,64.62,49.03,77.75,42.21,1.0,799.0,4.0,2.0,0.0,3.0,medium
stu_00351,class_033,82.12,79.58,94.73,84.96,83.38,75.85,24.31,18.0,1844.0,8.0,4.0,14.0,0.0,low
stu_00352,class_021,88.71,77.21,81.52,90.12,82.57,81.38,27.28,11.0,1496.0,6.0,4.0,15.0,0.0,low
stu_00353,class_040,,4.88,36.31,32.99,21.71,0.0,40.36,2.0,133.0,1.0,0.0,5.0,4.0,high
stu_00354,class_036,87.6,46.03,41.77,29.91,61.15,44.07,75.44,10.0,1057.0,5.0,2.0,13.0,1.0,medium
stu_00355,class_021,18.09,54.8,94.99,82.57,58.26,69.48,17.46,16.0,2268.0,10.0,4.0,24.0,1.0,low
stu_00356,class_009,58.33,48.41,67.82,69.27,58.04,64.72,52.97,8.0,1053.0,5.0,2.0,10.0,2.0,medium
stu_00357,class_027,92.98,89.64,89.09,92.01,89.49,83.16,36.08,15.0,1996.0,8.0,5.0,10.0,1.0,low
stu_00358,class_012,84.99,95.51,76.57,72.09,80.2,90.0,22.03,11.0,1706.0,7.0,3.0,11.0,1.0,low
stu_00359,class_027,85.5,92.19,87.64,86.15,92.3,78.79,23.93,11.0,1764.0,8.0,5.0,15.0,0.0,low
stu_00360,class_004,69.3,85.46,77.81,58.5,78.56,66.56,10.72,15.0,1805.0,8.0,2.0,12.0,0.0,low
stu_00361,class_038,31.57,46.48,50.78,45.78,34.14,3.64,86.95,0.0,869.0,4.0,1.0,0.0,4.0,high
stu_00362,class_025,95.8,100.0,79.08,61.32,94.81,96.27,26.62,9.0,2154.0,9.0,4.0,14.0,0.0,low
stu_00363,class_040,86.88,100.0,79.89,90.79,94.54,80.12,22.03,18.0,2407.0,10.0,4.0,35.0,0.0,low
stu_00364,class_036,93.45,90.48,89.53,81.32,93.66,92.73,35.66,18.0,2173.0,9.0,6.0,19.0,1.0,low
stu_00365,class_013,32.36,75.45,61.62,50.02,55.15,53.74,43.0,5.0,1691.0,7.0,3.0,4.0,1.0,medium
stu_00366,class_034,82.51,72.59,71.29,79.63,82.81,87.09,15.81,8.0,0.0,7.0,3.0,4.0,0.0,low
stu_00367,class_022,92.03,63.22,81.37,79.63,84.36,87.91,17.93,7.0,1321.0,6.0,4.0,10.0,0.0,low
stu_00368,class_003,78.28,97.53,87.75,85.83,87.52,77.02,33.62,13.0,2230.0,9.0,5.0,9.0,1.0,low
stu_00369,class_012,71.16,90.29,44.31,36.04,73.25,58.84,56.18,5.0,1787.0,8.0,2.0,1.0,4.0,medium
stu_00370,class_009,91.18,10.0,42.94,44.97,51.06,61.03,34.14,3.0,193.0,1.0,1.0,0.0,1.0,medium
stu_00371,class_021,81.47,87.86,99.85,85.84,90.45,80.8,25.53,15.0,1908.0,8.0,4.0,16.0,0.0,low
stu_00372,class_032,88.6,88.85,69.97,62.82,80.99,93.16,27.59,12.0,1827.0,8.0,3.0,21.0,0.0,low
stu_00373,class_014,97.91,82.72,86.01,94.85,88.81,72.76,31.11,7.0,1743.0,7.0,4.0,8.0,0.0,low
stu_00374,class_039,37.81,22.08,34.51,23.64,27.91,48.11,31.52,1.0,463.0,2.0,0.0,0.0,3.0,high
stu_00375,class_033,16.98,39.95,25.24,22.41,26.39,39.33,54.46,1.0,880.0,4.0,2.0,1.0,3.0,high
stu_00376,class_023,91.81,78.04,46.18,62.28,70.49,41.49,43.74,4.0,1264.0,6.0,1.0,4.0,5.0,medium
stu_00377,class_018,62.96,94.7,56.47,47.63,72.76,68.01,41.76,3.0,1711.0,7.0,3.0,6.0,2.0,medium
stu_00378,class_031,96.49,100.0,74.97,74.81,92.2,90.76,20.02,18.0,2155.0,9.0,5.0,14.0,0.0,low
stu_00379,class_018,86.11,83.04,72.98,75.79,79.37,70.27,33.21,13.0,1907.0,8.0,3.0,21.0,0.0,low
stu_00380,class_037,81.73,54.12,62.71,65.66,70.38,88.14,53.85,6.0,1135.0,5.0,3.0,9.0,2.0,medium
stu_00381,class_009,70.24,81.58,82.98,72.39,77.59,65.31,27.75,18.0,0.0,8.0,3.0,31.0,0.0,low
stu_00382,class_006,49.53,36.09,77.35,92.03,58.24,87.44,35.13,5.0,671.0,3.0,1.0,9.0,3.0,medium
stu_00383,class_006,36.3,38.28,51.36,,37.34,8.96,97.67,0.0,648.0,3.0,0.0,0.0,6.0,high
stu_00384,class_027,92.15,74.03,86.17,92.13,91.57,94.37,19.16,10.0,1456.0,6.0,4.0,16.0,0.0,low
stu_00385,class_006,79.48,88.73,100.0,100.0,78.52,39.94,18.47,0.0,2100.0,9.0,4.0,0.0,0.0,low
stu_00386,class_018,60.94,40.14,59.9,71.17,53.12,54.19,53.73,1.0,850.0,4.0,1.0,2.0,3.0,medium
stu_00387,class_006,95.09,84.42,73.95,61.34,88.78,95.83,10.88,5.0,1623.0,7.0,4.0,7.0,1.0,low
stu_00388,class_019,90.59,91.07,88.52,84.83,86.76,63.66,22.23,5.0,1796.0,8.0,4.0,5.0,0.0,low
stu_00389,class_022,78.44,88.14,65.14,64.82,75.19,73.81,16.91,16.0,1904.0,8.0,3.0,8.0,0.0,low
stu_00390,class_029,85.46,67.98,100.0,100.0,89.21,78.89,28.26,15.0,1553.0,7.0,5.0,18.0,0.0,low
stu_00391,class_020,94.44,69.54,79.46,80.22,77.59,83.26,21.71,7.0,1492.0,6.0,3.0,8.0,0.0,low
stu_00392,class_033,55.32,43.32,77.02,78.27,59.96,74.49,41.74,7.0,0.0,5.0,2.0,11.0,2.0,medium
stu_00393,class_029,97.45,82.95,88.36,87.38,91.14,90.9,15.12,18.0,1829.0,8.0,4.0,30.0,0.0,low
stu_00394,class_039,62.51,79.99,35.4,88.45,57.8,30.16,22.13,5.0,4216.0,16.0,14.0,8.0,2.0,medium
stu_00395,class_010,32.7,46.2,26.87,35.66,37.53,50.29,85.44,5.0,847.0,4.0,1.0,7.0,2.0,high
stu_00396,class_026,41.44,79.3,59.5,85.9,54.38,55.19,28.74,5.0,4682.0,18.0,13.0,19.0,4.0,medium
stu_00397,class_039,64.36,71.92,89.74,89.22,68.14,45.97,20.28,0.0,1730.0,7.0,4.0,0.0,0.0,low
stu_00398,class_028,71.78,36.38,57.59,61.64,55.93,23.25,28.89,9.0,880.0,4.0,1.0,12.0,0.0,medium
stu_00399,class_005,89.34,82.11,80.15,80.07,86.93,96.67,13.41,15.0,1707.0,7.0,5.0,16.0,0.0,low
stu_00400,class_036,98.98,100.0,72.6,95.26,92.38,100.0,15.11,15.0,2273.0,10.0,4.0,19.0,0.0,low
stu_00401,class_032,77.25,85.58,92.88,82.77,85.6,88.66,19.25,14.0,1625.0,7.0,3.0,25.0,0.0,low
stu_00402,class_019,35.45,1.54,40.35,36.4,29.25,34.66,37.88,5.0,202.0,1.0,0.0,0.0,5.0,high
stu_00403,class_013,56.21,61.7,60.29,55.57,58.42,48.08,,8.0,1046.0,5.0,1.0,13.0,2.0,medium
stu_00404,class_035,75.81,60.51,94.02,83.16,79.06,84.05,38.07,12.0,1519.0,7.0,4.0,15.0,1.0,low
stu_00405,class_013,80.04,70.52,92.95,89.08,78.22,80.93,25.74,7.0,1289.0,6.0,3.0,11.0,1.0,low
stu_00406,class_022,84.07,77.03,82.76,79.93,73.03,46.8,36.07,0.0,1942.0,8.0,5.0,0.0,1.0,low
stu_00407,class_016,46.43,48.33,32.92,23.73,43.16,26.53,75.74,5.0,1048.0,5.0,1.0,4.0,5.0,high
stu_00408,class_034,42.13,72.24,74.28,90.85,57.78,36.55,73.71,4.0,1495.0,6.0,2.0,5.0,1.0,medium
stu_00409,class_030,86.14,73.09,95.65,95.06,84.75,81.45,26.71,10.0,1395.0,6.0,4.0,5.0,0.0,low
stu_00410,class_008,85.44,96.04,85.18,92.14,88.55,76.81,27.52,10.0,1986.0,8.0,5.0,10.0,0.0,low
stu_00411,class_037,46.26,69.85,40.55,67.72,55.06,57.0,34.4,9.0,4535.0,18.0,7.0,18.0,5.0,medium
stu_00412,class_013,99.58,87.91,99.0,100.0,99.09,99.52,27.82,6.0,1931.0,8.0,5.0,3.0,0.0,low
stu_00413,class_026,96.03,66.31,88.66,95.69,86.99,84.53,26.04,5.0,1166.0,5.0,4.0,8.0,0.0,low
stu_00414,class_019,76.63,82.23,76.61,76.94,75.03,35.66,15.75,1.0,1506.0,7.0,2.0,1.0,2.0,medium
stu_00415,class_027,52.17,78.88,55.01,42.56,61.66,50.67,29.62,9.0,1523.0,7.0,2.0,10.0,2.0,medium
stu_00416,class_027,71.24,69.14,,62.64,63.1,50.06,52.98,8.0,1647.0,7.0,2.0,10.0,4.0,medium
stu_00417,class_039,32.06,17.45,23.17,15.25,24.95,34.76,68.29,3.0,291.0,2.0,1.0,1.0,2.0,high
stu_00418,class_001,85.28,52.08,83.6,75.92,75.57,91.74,51.24,7.0,910.0,4.0,3.0,8.0,0.0,low
stu_00419,class_025,75.66,85.15,66.58,59.5,71.94,81.21,23.36,17.0,1984.0,8.0,3.0,10.0,1.0,low
stu_00420,class_001,79.31,85.01,85.39,72.93,75.52,29.77,55.3,0.0,1977.0,8.0,4.0,0.0,1.0,low
stu_00421,class_017,90.57,80.93,84.41,79.46,86.76,93.83,24.93,10.0,1726.0,7.0,4.0,12.0,0.0,low
stu_00422,class_040,90.63,80.5,74.2,76.28,81.69,91.87,32.36,5.0,1629.0,7.0,3.0,7.0,0.0,low
stu_00423,class_033,88.46,87.81,89.39,90.07,87.82,95.25,17.54,6.0,0.0,7.0,4.0,7.0,0.0,low
stu_00424,class_037,42.21,82.59,35.85,31.8,55.42,70.1,85.18,6.0,1610.0,7.0,2.0,0.0,0.0,medium
stu_00425,class_036,91.31,78.57,67.03,68.75,84.15,72.68,20.53,18.0,1839.0,8.0,3.0,,1.0,low
stu_00426,class_002,88.51,86.14,86.05,81.02,85.35,90.32,31.46,17.0,2097.0,9.0,5.0,30.0,0.0,low
stu_00427,class_032,73.0,73.56,58.0,48.81,66.09,50.41,46.0,9.0,1703.0,7.0,3.0,4.0,4.0,medium
